Location,Date,Division,Grade,Paper_Cost,Pounds,Tons,Units,Check_Num,Receipt,Invoice,Notes,Filename
Fort Gillem,2018-01-10,11,[ 11 ]  OCC,2230.88,31060,15.53,0,192811,146630,AU01187708,,
Fort Gillem,2018-01-10,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-44.1,0,0.0,0,192811,146630,AU01187708,,
Fort Gillem,2018-01-10,11,[ 11 ]  OCC,2378.84,33120,16.56,0,192811,146632,AU01187711,,
Fort Gillem,2018-01-10,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-31.01,0,0.0,0,192811,146632,AU01187711,,
Fort Gillem,2018-01-10,11,[ 11 ]  OCC,2591.45,36080,18.04,0,192811,146845,2686510,,
Fort Gillem,2018-01-10,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-40.23,0,0.0,0,192811,146845,2686510,,
Fort Gillem,2018-01-10,11,[ 11 ]  OCC,2368.79,32980,16.49,0,192811,146847,2686512,,
Fort Gillem,2018-01-10,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-72.05,0,0.0,0,192811,146847,2686512,,
Fort Gillem,2018-01-10,11,[ 11 ]  OCC,490.6,17840,8.92,0,192811,300108226,,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2650.34,36900,18.45,0,192811,146572,2655900,,
Fort Gillem,2018-01-11,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-31.41,0,0.0,0,192811,146572,2655900,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2398.95,33400,16.7,0,192811,146594,AU01187636,,
Fort Gillem,2018-01-11,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-27.53,0,0.0,0,192811,146594,AU01187636,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2561.27,35660,17.83,0,192811,146595,AU01187639,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2465.03,34320,17.16,0,192811,146599,2681938,,
Fort Gillem,2018-01-11,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-57.55,0,0.0,0,192811,146599,2681938,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2716.42,37820,18.91,0,192811,146601,2681940,,
Fort Gillem,2018-01-11,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-22.09,0,0.0,0,192811,146601,2681940,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2657.53,37000,18.5,0,192811,146603,2681942,,
Fort Gillem,2018-01-11,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-30.39,0,0.0,0,192811,146603,2681942,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2716.42,37820,18.91,0,192811,146609,2681949,,
Fort Gillem,2018-01-11,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-22.09,0,0.0,0,192811,146609,2681949,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2542.61,35400,17.7,0,192811,146610,2681950,,
Fort Gillem,2018-01-11,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-46.6,0,0.0,0,192811,146610,2681950,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2358.73,32840,16.42,0,192811,146611,2681951,,
Fort Gillem,2018-01-11,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-72.54,0,0.0,0,192811,146611,2681951,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2562.72,35680,17.84,0,192811,146612,2681952,,
Fort Gillem,2018-01-11,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-43.77,0,0.0,0,192811,146612,2681952,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2934.76,40860,20.43,0,192811,146631,AU01187709,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2687.69,37420,18.71,0,192811,146633,AU01187712,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2411.88,33580,16.79,0,192811,146634,AU01187715,,
Fort Gillem,2018-01-11,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-28.08,0,0.0,0,192811,146634,AU01187715,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2431.99,33860,16.93,0,192811,146651,2688575,,
Fort Gillem,2018-01-11,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-62.21,0,0.0,0,192811,146651,2688575,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2232.32,31080,15.54,0,192811,146676,AU01187637,,
Fort Gillem,2018-01-11,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-41.41,0,0.0,0,192811,146676,AU01187637,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2239.5,31180,15.59,0,192811,146677,AU01187638,,
Fort Gillem,2018-01-11,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-40.81,0,0.0,0,192811,146677,AU01187638,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2446.35,34060,17.03,0,192811,146681,AU01187713,,
Fort Gillem,2018-01-11,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-25.03,0,0.0,0,192811,146681,AU01187713,,
Fort Gillem,2018-01-11,11,[ 11 ]  OCC,2355.86,32800,16.4,0,192811,146682,AU01187714,,
Fort Gillem,2018-01-11,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-33.04,0,0.0,0,192811,146682,AU01187714,,
Fort Gillem,2018-01-12,11,[ 11 ]  OCC,2620.18,36480,18.24,0,192811,146598,2681937,,
Fort Gillem,2018-01-12,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-35.66,0,0.0,0,192811,146598,2681937,,
Fort Gillem,2018-01-12,11,[ 11 ]  OCC,2072.87,28860,14.43,0,192811,146604,2681943,,
Fort Gillem,2018-01-12,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-112.86,0,0.0,0,192811,146604,2681943,,
Fort Gillem,2018-01-12,11,[ 11 ]  OCC,2697.75,37560,18.78,0,192811,146606,2681945,,
Fort Gillem,2018-01-12,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-24.72,0,0.0,0,192811,146606,2681945,,
Fort Gillem,2018-01-12,11,[ 11 ]  OCC,2624.49,36540,18.27,0,192811,146607,2681946,,
Fort Gillem,2018-01-12,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-35.05,0,0.0,0,192811,146607,2681946,,
Fort Gillem,2018-01-12,11,[ 11 ]  OCC,2666.14,37120,18.56,0,192811,146613,2681953,,
Fort Gillem,2018-01-12,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-29.18,0,0.0,0,192811,146613,2681953,,
Fort Gillem,2018-01-12,11,[ 11 ]  OCC,2669.01,37160,18.58,0,192811,146635,AU01187716,,
Fort Gillem,2018-01-12,11,[ 11 ]  OCC,2542.6,35400,17.7,0,192811,146636,AU01187717,,
Fort Gillem,2018-01-12,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-16.52,0,0.0,0,192811,146636,AU01187717,,
Fort Gillem,2018-01-12,11,[ 11 ]  OCC,2742.27,38180,19.09,0,192811,146683,AU01187719,,
Fort Gillem,2018-01-12,11,[ 11 ]  OCC,2851.45,39700,19.85,0,192811,146697,AU01187876,,
Fort Gillem,2018-01-12,11,[ 11 ]  OCC,2664.7,37100,18.55,0,192811,146711,AU01187892,,
Fort Gillem,2018-01-12,11,[ 11 ]  OCC,2459.28,34240,17.12,0,192811,146843,AU01187718,,
Fort Gillem,2018-01-12,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-23.89,0,0.0,0,192811,146843,AU01187718,,
Fort Gillem,2018-01-12,11,[ 11 ]  OCC,351.45,12780,6.39,26,192811,300108245,,,
Fort Gillem,2018-01-13,11,[ 11 ]  OCC,2815.54,39200,19.6,0,192811,146602,2681941,,
Fort Gillem,2018-01-13,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-8.11,0,0.0,0,192811,146602,2681941,,
Fort Gillem,2018-01-13,11,[ 11 ]  OCC,2842.83,39580,19.79,0,192811,146614,2681954,,
Fort Gillem,2018-01-13,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-4.26,0,0.0,0,192811,146614,2681954,,
Fort Gillem,2018-01-13,11,[ 11 ]  OCC,2604.37,36260,18.13,0,192811,146659,2689263,,
Fort Gillem,2018-01-13,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-37.89,0,0.0,0,192811,146659,2689263,,
Fort Gillem,2018-01-13,11,[ 11 ]  OCC,2733.66,38060,19.03,0,192811,146660,2689264,,
Fort Gillem,2018-01-13,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-19.66,0,0.0,0,192811,146660,2689264,,
Fort Gillem,2018-01-13,11,[ 11 ]  OCC,2647.46,36860,18.43,0,192811,146699,AU01187878,,
Fort Gillem,2018-01-13,11,[ 11 ]  OCC,2515.31,35020,17.51,0,192811,146702,AU01187881,,
Fort Gillem,2018-01-13,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-18.93,0,0.0,0,192811,146702,AU01187881,,
Fort Gillem,2018-01-13,11,[ 11 ]  OCC,2827.03,39360,19.68,0,192811,146703,AU01187883,,
Fort Gillem,2018-01-13,11,[ 11 ]  OCC,2775.32,38640,19.32,0,192811,146848,2686513,,
Fort Gillem,2018-01-13,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-13.96,0,0.0,0,192811,146848,2686513,,
Fort Gillem,2018-01-14,11,[ 11 ]  OCC,2851.45,39700,19.85,0,192811,146616,2681957,,
Fort Gillem,2018-01-14,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-3.04,0,0.0,0,192811,146616,2681957,,
Fort Gillem,2018-01-14,11,[ 11 ]  OCC,2727.91,37980,18.99,0,192811,146619,2681960,,
Fort Gillem,2018-01-14,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-20.47,0,0.0,0,192811,146619,2681960,,
Fort Gillem,2018-01-14,11,[ 11 ]  OCC,2628.8,36600,18.3,0,192811,146662,2689266,,
Fort Gillem,2018-01-14,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-34.45,0,0.0,0,192811,146662,2689266,,
Fort Gillem,2018-01-14,11,[ 11 ]  OCC,2822.72,39300,19.65,0,192811,146689,2689269,,
Fort Gillem,2018-01-14,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-7.09,0,0.0,0,192811,146689,2689269,,
Fort Gillem,2018-01-14,11,[ 11 ]  OCC,2808.35,39100,19.55,0,192811,146704,AU01187884,,
Fort Gillem,2018-01-14,11,[ 11 ]  OCC,2634.54,36680,18.34,0,192811,146842,2681956,,
Fort Gillem,2018-01-14,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-33.64,0,0.0,0,192811,146842,2681956,,
Fort Gillem,2018-01-15,11,[ 11 ]  OCC,2742.28,38180,19.09,0,192811,146615,2681955,,
Fort Gillem,2018-01-15,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-18.44,0,0.0,0,192811,146615,2681955,,
Fort Gillem,2018-01-15,11,[ 11 ]  OCC,2775.32,38640,19.32,0,192811,146620,2681961,,
Fort Gillem,2018-01-15,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-13.78,0,0.0,0,192811,146620,2681961,,
Fort Gillem,2018-01-15,11,[ 11 ]  OCC,2347.24,32680,16.34,0,192811,146661,2689265,,
Fort Gillem,2018-01-15,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-74.16,0,0.0,0,192811,146661,2689265,,
Fort Gillem,2018-01-15,11,[ 11 ]  OCC,2914.65,40580,20.29,0,192811,146680,AU01187710,,
Fort Gillem,2018-01-15,11,[ 11 ]  OCC,2709.24,37720,18.86,0,192811,146690,2689270,,
Fort Gillem,2018-01-15,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-23.1,0,0.0,0,192811,146690,2689270,,
Fort Gillem,2018-01-15,11,[ 11 ]  OCC,2574.21,35840,17.92,0,192811,146691,2689271,,
Fort Gillem,2018-01-15,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-42.15,0,0.0,0,192811,146691,2689271,,
Fort Gillem,2018-01-15,11,[ 11 ]  OCC,2818.41,39240,19.62,0,192811,146696,2689278,,
Fort Gillem,2018-01-15,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-7.7,0,0.0,0,192811,146696,2689278,,
Fort Gillem,2018-01-15,11,[ 11 ]  OCC,2825.59,39340,19.67,0,192811,146700,AU01187879,,
Fort Gillem,2018-01-15,11,[ 11 ]  OCC,2694.87,37520,18.76,0,192811,146701,AU01187880,,
Fort Gillem,2018-01-15,11,[ 11 ]  OCC,2681.95,37340,18.67,0,192811,147063,2689283,,
Fort Gillem,2018-01-15,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-27.95,0,0.0,0,192811,147063,2689283,,
Fort Gillem,2018-01-15,11,[ 11 ]  OCC,537.9,19560,9.78,20,192811,300108330,,,
Fort Gillem,2018-01-16,11,[ 11 ]  OCC,2374.53,33060,16.53,0,192811,146621,2681962,,
Fort Gillem,2018-01-16,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-70.31,0,0.0,0,192811,146621,2681962,,
Fort Gillem,2018-01-16,11,[ 11 ]  OCC,2472.21,34420,17.21,0,192811,146637,AU01187721,,
Fort Gillem,2018-01-16,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-22.74,0,0.0,0,192811,146637,AU01187721,,
Fort Gillem,2018-01-16,11,[ 11 ]  OCC,2340.06,32580,16.29,0,192811,146663,2689267,,
Fort Gillem,2018-01-16,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-75.18,0,0.0,0,192811,146663,2689267,,
Fort Gillem,2018-01-16,11,[ 11 ]  OCC,2588.57,36040,18.02,0,192811,146684,AU01187720,,
Fort Gillem,2018-01-16,11,[ 11 ]  OCC,2670.45,37180,18.59,0,192811,146688,2689268,,
Fort Gillem,2018-01-16,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-28.57,0,0.0,0,192811,146688,2689268,,
Fort Gillem,2018-01-16,11,[ 11 ]  OCC,2430.56,33840,16.92,0,192811,146692,2689272,,
Fort Gillem,2018-01-16,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-62.41,0,0.0,0,192811,146692,2689272,,
Fort Gillem,2018-01-16,11,[ 11 ]  OCC,2572.77,35820,17.91,0,192811,146693,2689273,,
Fort Gillem,2018-01-16,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-42.85,0,0.0,0,192811,146693,2689273,,
Fort Gillem,2018-01-16,11,[ 11 ]  OCC,2620.17,36480,18.24,0,192811,146705,AU01187885,,
Fort Gillem,2018-01-16,11,[ 11 ]  OCC,2671.89,37200,18.6,0,192811,146706,AU01187886,,
Fort Gillem,2018-01-16,11,[ 11 ]  OCC,2335.74,32520,16.26,0,192811,147070,AU01187954,,
Fort Gillem,2018-01-16,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-32.83,0,0.0,0,192811,147070,AU01187954,,
Fort Gillem,2018-01-16,11,[ 11 ]  OCC,354.2,12880,6.44,22,192811,300108228,,,
Fort Gillem,2018-01-16,11,[ 11 ]  OCC,340.72,12390,6.195,29,192811,300108331,,,
Fort Gillem,2018-01-16,11,[ 11 ]  OCC,70.95,2580,1.29,26,192811,300108332,,,
Fort Gillem,2018-01-16,11,[ 11 ]  OCC,304.97,11090,5.545,23,192811,300108333,,,
Fort Gillem,2018-01-16,11,[ 11 ]  OCC,295.9,10760,5.38,24,192811,300108334,,,
Fort Gillem,2018-01-17,11,[ 11 ]  OCC,2351.55,32740,16.37,0,194141,146694,2689274,,
Fort Gillem,2018-01-17,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-73.55,0,0.0,0,194141,146694,2689274,,
Fort Gillem,2018-01-17,11,[ 11 ]  OCC,2532.55,35260,17.63,0,194141,146695,2689275,,
Fort Gillem,2018-01-17,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-42.08,0,0.0,0,194141,146695,2689275,,
Fort Gillem,2018-01-17,11,[ 11 ]  OCC,2646.03,36840,18.42,0,194141,146708,AU01187889,,
Fort Gillem,2018-01-17,11,[ 11 ]  OCC,2420.5,33700,16.85,0,194141,146709,AU01187890,,
Fort Gillem,2018-01-17,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-27.32,0,0.0,0,194141,146709,AU01187890,,
Fort Gillem,2018-01-17,11,[ 11 ]  OCC,2532.55,35260,17.63,0,194141,146856,2689277,,
Fort Gillem,2018-01-17,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-48.02,0,0.0,0,194141,146856,2689277,,
Fort Gillem,2018-01-18,11,[ 11 ]  OCC,2963.49,41260,20.63,0,194141,146698,AU01187877,,
Fort Gillem,2018-01-18,11,[ 11 ]  OCC,2634.54,36680,18.34,0,194141,146855,2689276,,
Fort Gillem,2018-01-18,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-33.64,0,0.0,0,194141,146855,2689276,,
Fort Gillem,2018-01-19,11,[ 11 ]  OCC,2463.59,34300,17.15,0,194141,146707,AU01187888,,
Fort Gillem,2018-01-19,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-23.51,0,0.0,0,194141,146707,AU01187888,,
Fort Gillem,2018-01-19,11,[ 11 ]  OCC,2716.42,37820,18.91,0,194141,146710,AU01187891,,
Fort Gillem,2018-01-19,11,[ 11 ]  OCC,2398.95,33400,16.7,0,194141,146712,AU01187893,,
Fort Gillem,2018-01-19,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-29.23,0,0.0,0,194141,146712,AU01187893,,
Fort Gillem,2018-01-19,11,[ 11 ]  OCC,2430.55,33840,16.92,0,194141,146714,AU01187895,,
Fort Gillem,2018-01-19,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-26.43,0,0.0,0,194141,146714,AU01187895,,
Fort Gillem,2018-01-19,11,[ 11 ]  OCC,2414.75,33620,16.81,0,194141,146715,AU01187897,,
Fort Gillem,2018-01-19,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-27.83,0,0.0,0,194141,146715,AU01187897,,
Fort Gillem,2018-01-19,11,[ 11 ]  OCC,2354.42,32780,16.39,0,194141,146858,2689280,,
Fort Gillem,2018-01-19,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-73.15,0,0.0,0,194141,146858,2689280,,
Fort Gillem,2018-01-20,11,[ 11 ]  OCC,2477.96,34500,17.25,0,194141,146713,AU01187894,,
Fort Gillem,2018-01-20,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-22.24,0,0.0,0,194141,146713,AU01187894,,
Fort Gillem,2018-01-20,11,[ 11 ]  OCC,2650.34,36900,18.45,0,194141,146742,AU01188100,,
Fort Gillem,2018-01-20,11,[ 11 ]  OCC,2607.24,36300,18.15,0,194141,146743,AU01188101,,
Fort Gillem,2018-01-20,11,[ 11 ]  OCC,2592.88,36100,18.05,0,194141,146859,2689281,,
Fort Gillem,2018-01-20,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-39.51,0,0.0,0,194141,146859,2689281,,
Fort Gillem,2018-01-20,11,[ 11 ]  OCC,2556.97,35600,17.8,0,194141,146860,2689282,,
Fort Gillem,2018-01-20,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-44.58,0,0.0,0,194141,146860,2689282,,
Fort Gillem,2018-01-20,11,[ 11 ]  OCC,2776.75,38660,19.33,0,194141,146867,2689290,,
Fort Gillem,2018-01-20,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-13.58,0,0.0,0,194141,146867,2689290,,
Fort Gillem,2018-01-21,11,[ 11 ]  OCC,2431.99,33860,16.93,0,194141,146857,2689279,,
Fort Gillem,2018-01-21,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-62.21,0,0.0,0,194141,146857,2689279,,
Fort Gillem,2018-01-21,11,[ 11 ]  OCC,3073.97,42798,21.399,0,194141,146863,2689286,,
Fort Gillem,2018-01-21,11,[ 11 ]  OCC,2598.63,36180,18.09,0,194141,146864,2689287,,
Fort Gillem,2018-01-21,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-38.7,0,0.0,0,194141,146864,2689287,,
Fort Gillem,2018-01-21,11,[ 11 ]  OCC,2554.1,35560,17.78,0,194141,146865,2689288,,
Fort Gillem,2018-01-21,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-44.98,0,0.0,0,194141,146865,2689288,,
Fort Gillem,2018-01-21,11,[ 11 ]  OCC,2535.42,35300,17.65,0,194141,146873,AU01187908,,
Fort Gillem,2018-01-21,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-17.15,0,0.0,0,194141,146873,AU01187908,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,2332.87,32480,16.24,0,194141,146678,AU01187640,,
Fort Gillem,2018-01-22,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-33.03,0,0.0,0,194141,146678,AU01187640,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,2454.97,34180,17.09,0,194141,146716,AU01187901,,
Fort Gillem,2018-01-22,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-24.27,0,0.0,0,194141,146716,AU01187901,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,1766.89,24600,12.3,0,194141,146717,AU01187903,,
Fort Gillem,2018-01-22,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-85.15,0,0.0,0,194141,146717,AU01187903,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,2447.8,34080,17.04,0,194141,146846,2686511,,
Fort Gillem,2018-01-22,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-60.76,0,0.0,0,194141,146846,2686511,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,2506.69,34900,17.45,0,194141,146861,2689284,,
Fort Gillem,2018-01-22,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-51.67,0,0.0,0,194141,146861,2689284,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,2488.02,34640,17.32,0,194141,146862,2689285,,
Fort Gillem,2018-01-22,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-54.3,0,0.0,0,194141,146862,2689285,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,2394.65,33340,16.67,0,194141,146866,2689289,,
Fort Gillem,2018-01-22,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-67.48,0,0.0,0,194141,146866,2689289,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,2740.84,38160,19.08,0,194141,146871,AU01187902,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,2447.79,34080,17.04,0,194141,146878,AU01187951,,
Fort Gillem,2018-01-22,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-23.46,0,0.0,0,194141,146878,AU01187951,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,2440.61,33980,16.99,0,194141,146879,AU01187953,,
Fort Gillem,2018-01-22,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-24.06,0,0.0,0,194141,146879,AU01187953,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,2475.08,34460,17.23,0,194141,147056,AU01187641,,
Fort Gillem,2018-01-22,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-21.18,0,0.0,0,194141,147056,AU01187641,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,2660.39,37040,18.52,0,194141,147066,AU01187900,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,2605.81,36280,18.14,0,194141,147068,AU01187906,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,2601.5,36220,18.11,0,194141,147092,2695694,,
Fort Gillem,2018-01-22,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-38.3,0,0.0,0,194141,147092,2695694,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,2683.38,37360,18.68,0,194141,147093,2695697,,
Fort Gillem,2018-01-22,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-26.75,0,0.0,0,194141,147093,2695697,,
Fort Gillem,2018-01-22,11,[ 11 ]  OCC,2477.96,34500,17.25,0,194141,147104,AU01188092,,
Fort Gillem,2018-01-22,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-22.24,0,0.0,0,194141,147104,AU01188092,,
Fort Gillem,2018-01-23,11,[ 11 ]  OCC,2699.18,37580,18.79,0,194141,146718,AU01187909,,
Fort Gillem,2018-01-23,11,[ 11 ]  OCC,2717.85,37840,18.92,0,194141,146719,AU01187910,,
Fort Gillem,2018-01-23,11,[ 11 ]  OCC,2545.47,35440,17.72,0,194141,146868,AU01187887,,
Fort Gillem,2018-01-23,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-16.26,0,0.0,0,194141,146868,AU01187887,,
Fort Gillem,2018-01-23,11,[ 11 ]  OCC,2434.86,33900,16.95,0,194141,146870,AU01187899,,
Fort Gillem,2018-01-23,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-26.05,0,0.0,0,194141,146870,AU01187899,,
Fort Gillem,2018-01-23,11,[ 11 ]  OCC,2521.05,35100,17.55,0,194141,146872,AU01187905,,
Fort Gillem,2018-01-23,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-18.42,0,0.0,0,194141,146872,AU01187905,,
Fort Gillem,2018-01-23,11,[ 11 ]  OCC,2508.13,34920,17.46,0,194141,147083,2695681,,
Fort Gillem,2018-01-23,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-51.47,0,0.0,0,194141,147083,2695681,,
Fort Gillem,2018-01-23,11,[ 11 ]  OCC,2610.12,36340,18.17,0,194141,147085,2695683,,
Fort Gillem,2018-01-23,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-37.08,0,0.0,0,194141,147085,2695683,,
Fort Gillem,2018-01-23,11,[ 11 ]  OCC,2581.39,35940,17.97,0,194141,147090,2695692,,
Fort Gillem,2018-01-23,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-41.13,0,0.0,0,194141,147090,2695692,,
Fort Gillem,2018-01-23,11,[ 11 ]  OCC,2723.6,37920,18.96,0,194141,147094,2695698,,
Fort Gillem,2018-01-23,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-21.07,0,0.0,0,194141,147094,2695698,,
Fort Gillem,2018-01-23,11,[ 11 ]  OCC,2505.26,34880,17.44,0,194141,147099,2695703,,
Fort Gillem,2018-01-23,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-51.87,0,0.0,0,194141,147099,2695703,,
Fort Gillem,2018-01-23,11,[ 11 ]  OCC,2567.03,35740,17.87,0,194141,147103,2695707,,
Fort Gillem,2018-01-23,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-43.16,0,0.0,0,194141,147103,2695707,,
Fort Gillem,2018-01-23,11,[ 11 ]  OCC,316.8,11520,5.76,20,194141,300108335,,,
Fort Gillem,2018-01-24,11,[ 11 ]  OCC,2934.76,40860,20.43,0,194141,146869,AU01187898,,
Fort Gillem,2018-01-24,11,[ 11 ]  OCC,2268.23,31580,15.79,0,194141,146880,AU01187955,,
Fort Gillem,2018-01-24,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-38.42,0,0.0,0,194141,146880,AU01187955,,
Fort Gillem,2018-01-24,11,[ 11 ]  OCC,2680.5,37320,18.66,0,194141,147067,AU01187904,,
Fort Gillem,2018-01-24,11,[ 11 ]  OCC,2390.34,33280,16.64,0,194141,147084,2695682,,
Fort Gillem,2018-01-24,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-68.08,0,0.0,0,194141,147084,2695682,,
Fort Gillem,2018-01-24,11,[ 11 ]  OCC,2783.94,38760,19.38,0,194141,147095,2695699,,
Fort Gillem,2018-01-24,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-12.56,0,0.0,0,194141,147095,2695699,,
Fort Gillem,2018-01-24,11,[ 11 ]  OCC,2610.12,36340,18.17,0,194141,147096,2695700,,
Fort Gillem,2018-01-24,11,[ 935 ]  FREIGHT OUT CHARGEBACK,-37.08,0,0.0,0,194141,147096,2695700,,
