PassengerId,Survived,Adult_No,Adult_Yes,Age,Deck_A,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_Z,Embarked_C,Embarked_Q,Embarked_S,FamilySize,Fare,IsMale,IsMother,Pclass_1,Pclass_2,Pclass_3,Title_lady,Title_master,Title_miss,Title_mr,Title_mrs,Title_officer,Title_sir
854,1,1,0,16.0,0,0,0,1,0,0,0,0,0,0,1,2,39.4,0,0,1,0,0,0,0,1,0,0,0,0
855,0,0,1,44.0,0,0,0,0,0,0,0,1,0,0,1,2,26.0,0,0,0,1,0,0,0,0,0,1,0,0
856,1,0,1,18.0,0,0,0,0,0,0,0,1,0,0,1,2,9.35,0,0,0,0,1,0,0,0,0,1,0,0
857,1,0,1,45.0,0,0,0,0,0,0,0,1,0,0,1,3,164.8667,0,1,1,0,0,0,0,0,0,1,0,0
858,1,0,1,51.0,0,0,0,0,1,0,0,0,0,0,1,1,26.55,1,0,1,0,0,0,0,0,1,0,0,0
859,1,0,1,24.0,0,0,0,0,0,0,0,1,1,0,0,4,19.2583,0,1,0,0,1,0,0,0,0,1,0,0
860,0,0,1,29.0,0,0,0,0,0,0,0,1,1,0,0,1,7.2292,1,0,0,0,1,0,0,0,1,0,0,0
861,0,0,1,41.0,0,0,0,0,0,0,0,1,0,0,1,3,14.1083,1,0,0,0,1,0,0,0,1,0,0,0
862,0,0,1,21.0,0,0,0,0,0,0,0,1,0,0,1,2,11.5,1,0,0,1,0,0,0,0,1,0,0,0
863,1,0,1,48.0,0,0,0,1,0,0,0,0,0,0,1,1,25.9292,0,0,1,0,0,0,0,0,0,1,0,0
864,0,0,1,22.0,0,0,0,0,0,0,0,1,0,0,1,11,69.55,0,0,0,0,1,0,0,1,0,0,0,0
865,0,0,1,24.0,0,0,0,0,0,0,0,1,0,0,1,1,13.0,1,0,0,1,0,0,0,0,1,0,0,0
866,1,0,1,42.0,0,0,0,0,0,0,0,1,0,0,1,1,13.0,0,0,0,1,0,0,0,0,0,1,0,0
867,1,0,1,27.0,0,0,0,0,0,0,0,1,1,0,0,2,13.8583,0,0,0,1,0,0,0,1,0,0,0,0
868,0,0,1,31.0,1,0,0,0,0,0,0,0,0,0,1,1,50.4958,1,0,1,0,0,0,0,0,1,0,0,0
869,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,9.5,1,0,0,0,1,0,0,0,1,0,0,0
870,1,1,0,4.0,0,0,0,0,0,0,0,1,0,0,1,3,11.1333,1,0,0,0,1,0,1,0,0,0,0,0
871,0,0,1,26.0,0,0,0,0,0,0,0,1,0,0,1,1,7.8958,1,0,0,0,1,0,0,0,1,0,0,0
872,1,0,1,47.0,0,0,0,1,0,0,0,0,0,0,1,3,52.5542,0,1,1,0,0,0,0,0,0,1,0,0
873,0,0,1,33.0,0,1,0,0,0,0,0,0,0,0,1,1,5.0,1,0,1,0,0,0,0,0,1,0,0,0
874,0,0,1,47.0,0,0,0,0,0,0,0,1,0,0,1,1,9.0,1,0,0,0,1,0,0,0,1,0,0,0
875,1,0,1,28.0,0,0,0,0,0,0,0,1,1,0,0,2,24.0,0,0,0,1,0,0,0,0,0,1,0,0
876,1,1,0,15.0,0,0,0,0,0,0,0,1,1,0,0,1,7.225,0,0,0,0,1,0,0,1,0,0,0,0
877,0,0,1,20.0,0,0,0,0,0,0,0,1,0,0,1,1,9.8458,1,0,0,0,1,0,0,0,1,0,0,0
878,0,0,1,19.0,0,0,0,0,0,0,0,1,0,0,1,1,7.8958,1,0,0,0,1,0,0,0,1,0,0,0
879,0,0,1,29.0,0,0,0,0,0,0,0,1,0,0,1,1,7.8958,1,0,0,0,1,0,0,0,1,0,0,0
880,1,0,1,56.0,0,0,1,0,0,0,0,0,1,0,0,2,83.1583,0,1,1,0,0,0,0,0,0,1,0,0
881,1,0,1,25.0,0,0,0,0,0,0,0,1,0,0,1,2,26.0,0,1,0,1,0,0,0,0,0,1,0,0
882,0,0,1,33.0,0,0,0,0,0,0,0,1,0,0,1,1,7.8958,1,0,0,0,1,0,0,0,1,0,0,0
883,0,0,1,22.0,0,0,0,0,0,0,0,1,0,0,1,1,10.5167,0,0,0,0,1,0,0,1,0,0,0,0
884,0,0,1,28.0,0,0,0,0,0,0,0,1,0,0,1,1,10.5,1,0,0,1,0,0,0,0,1,0,0,0
885,0,0,1,25.0,0,0,0,0,0,0,0,1,0,0,1,1,7.05,1,0,0,0,1,0,0,0,1,0,0,0
886,0,0,1,39.0,0,0,0,0,0,0,0,1,0,1,0,6,29.125,0,1,0,0,1,0,0,0,0,1,0,0
887,0,0,1,27.0,0,0,0,0,0,0,0,1,0,0,1,1,13.0,1,0,0,1,0,0,0,0,0,0,0,1
888,1,0,1,19.0,0,1,0,0,0,0,0,0,0,0,1,1,30.0,0,0,1,0,0,0,0,1,0,0,0,0
889,0,0,1,22.0,0,0,0,0,0,0,0,1,0,0,1,4,23.45,0,0,0,0,1,0,0,1,0,0,0,0
890,1,0,1,26.0,0,0,1,0,0,0,0,0,1,0,0,1,30.0,1,0,1,0,0,0,0,0,1,0,0,0
891,0,0,1,32.0,0,0,0,0,0,0,0,1,0,1,0,1,7.75,1,0,0,0,1,0,0,0,1,0,0,0
